theta1,theta2,px,py
161,66,-74.55586318,-12.97574034
161,67,-74.04115303,-13.4473853
161,68,-73.51828994,-13.90997549
161,69,-72.98743317,-14.36337
161,70,-72.44874442,-14.80743074
161,71,-71.90238779,-15.24202242
161,72,-71.34852971,-15.66701268
161,73,-70.78733887,-16.08227205
161,74,-70.21898623,-16.48767405
161,75,-69.64364492,-16.88309518
161,76,-69.06149018,-17.26841499
161,77,-68.47269935,-17.64351612
161,78,-67.87745178,-18.00828431
161,79,-67.27592878,-18.36260843
161,80,-66.66831359,-18.70638056
161,81,-66.05479129,-19.03949599
161,82,-65.43554877,-19.36185324
161,83,-64.81077465,-19.67335413
161,84,-64.18065925,-19.97390376
161,85,-63.5453945,-20.26341058
161,86,-62.90517392,-20.54178642
161,87,-62.26019252,-20.80894646
161,88,-61.61064676,-21.06480934
161,89,-60.95673451,-21.30929711
161,90,-60.29865496,-21.5423353
161,91,-59.63660855,-21.76385293
161,92,-58.97079697,-21.97378252
161,93,-58.30142301,-22.17206011
161,94,-57.62869058,-22.35862533
161,95,-56.9528046,-22.53342133
161,96,-56.27397095,-22.69639487
161,97,-55.59239641,-22.84749631
161,98,-54.9082886,-22.98667962
161,99,-54.22185589,-23.1139024
161,100,-53.53330738,-23.2291259
161,101,-52.84285282,-23.33231503
161,102,-52.15070252,-23.42343834
161,103,-51.45706731,-23.50246809
161,104,-50.76215849,-23.5693802
161,105,-50.06618773,-23.62415429
161,106,-49.36936703,-23.66677367
161,107,-48.67190865,-23.69722536
161,108,-47.97402504,-23.71550008
161,109,-47.27592878,-23.72159228
161,110,-46.57783252,-23.71550008
161,111,-45.87994891,-23.69722536
161,112,-45.18249053,-23.66677367
161,113,-44.48566983,-23.62415429
161,114,-43.78969907,-23.5693802
161,115,-43.09479025,-23.50246809
161,116,-42.40115504,-23.42343834
161,117,-41.70900474,-23.33231503
161,118,-41.01855018,-23.2291259
161,119,-40.33000167,-23.1139024
161,120,-39.64356896,-22.98667962
161,121,-38.95946115,-22.84749631
161,122,-38.27788661,-22.69639487
161,123,-37.59905296,-22.53342133
161,124,-36.92316698,-22.35862533
161,125,-36.25043455,-22.17206011
161,126,-35.58106059,-21.97378252
161,127,-34.915249,-21.76385293
161,128,-34.2532026,-21.5423353
161,129,-33.59512305,-21.30929711
161,130,-32.9412108,-21.06480934
161,131,-32.29166504,-20.80894646
161,132,-31.64668364,-20.54178642
161,133,-31.00646306,-20.26341058
161,134,-30.37119831,-19.97390376
161,135,-29.74108291,-19.67335413
161,136,-29.11630879,-19.36185324
161,137,-28.49706627,-19.03949599
161,138,-27.88354397,-18.70638056
161,139,-27.27592878,-18.36260843
161,140,-26.67440578,-18.00828431
161,141,-26.07915821,-17.64351612
161,142,-25.49036738,-17.26841499
161,143,-24.90821264,-16.88309518
161,144,-24.33287133,-16.48767405
161,145,-23.76451869,-16.08227205
161,146,-23.20332785,-15.66701268
161,147,-22.64946977,-15.24202242
161,148,-22.10311314,-14.80743074
161,149,-21.56442439,-14.36337
161,150,-21.03356762,-13.90997549
161,151,-20.51070453,-13.4473853
161,152,-19.99599438,-12.97574034
161,153,-19.48959396,-12.49518429
161,154,-18.99165753,-12.00586352
161,155,-18.50233677,-11.5079271
161,156,-18.02178072,-11.00152668
161,157,-17.55013576,-10.48681653
161,158,-17.08754557,-9.963953437
161,159,-16.63415106,-9.433096665
161,160,-16.19009032,-8.894407919
161,161,-15.75549864,-8.34805129
161,162,-15.33050838,-7.794193203
161,163,-14.915249,-7.233002369
161,164,-14.50984701,-6.664649731
161,165,-14.11442588,-6.089308416
161,166,-13.72910606,-5.507153678
161,167,-13.35400493,-4.918362846
161,168,-12.98923675,-4.323115274
161,169,-12.63491263,-3.721592277
161,170,-12.29114049,-3.113977087
161,171,-11.95802507,-2.500454789
161,172,-11.63566781,-1.881212267
161,173,-11.32416693,-1.256438149
161,174,-11.0236173,-0.626322747
161,175,-10.73411047,0.008942
161,176,-10.45573464,0.649162583
161,177,-10.1885746,1.294143986
161,178,-9.93271172,1.943689741
161,179,-9.688223949,2.59760199
161,180,-9.455185756,3.255681545
162,0,-85.59508647,27.81152949
162,1,-85.80501605,27.14571791
162,2,-86.00329365,26.47634395
162,3,-86.18985887,25.80361152
162,4,-86.36465487,25.12772554
162,5,-86.52762841,24.44889189
162,6,-86.67872984,23.76731735
162,7,-86.81791315,23.08320953
162,8,-86.94513594,22.39677683
162,9,-87.06035944,21.70822832
162,10,-87.16354856,21.01777376
162,11,-87.25467188,20.32562345
162,12,-87.33370163,19.63198825
162,13,-87.40061374,18.93707943
162,14,-87.45538783,18.24110867
162,15,-87.4980072,17.54428797
162,16,-87.5284589,16.84682959
162,17,-87.54673362,16.14894598
162,18,-87.55282581,15.45084972
162,19,-87.54673362,14.75275346
162,20,-87.5284589,14.05486985
162,21,-87.4980072,13.35741147
162,22,-87.45538783,12.66059077
162,23,-87.40061374,11.96462001
162,24,-87.33370163,11.26971119
162,25,-87.25467188,10.57607598
162,26,-87.16354856,9.88392568
162,27,-87.06035944,9.193471117
162,28,-86.94513594,8.504922612
162,29,-86.81791315,7.818489904
162,30,-86.67872984,7.134382086
162,31,-86.52762841,6.452807545
162,32,-86.36465487,5.773973895
162,33,-86.18985887,5.098087915
162,34,-86.00329365,4.425355486
162,35,-85.80501605,3.75598153
162,36,-85.59508647,3.090169944
162,37,-85.37356884,2.42812354
162,38,-85.14053065,1.770043986
162,39,-84.89604287,1.116131737
162,40,-84.64018,0.466585982
162,41,-84.37301995,-0.178395421
162,42,-84.09464412,-0.818616004
162,43,-83.8051373,-1.453880751
162,44,-83.50458767,-2.083996153
162,45,-83.19308678,-2.708770271
162,46,-82.87072953,-3.328012793
162,47,-82.5376141,-3.941535091
162,48,-82.19384197,-4.549150281
162,49,-81.83951784,-5.150673278
162,50,-81.47474966,-5.745920851
162,51,-81.09964853,-6.334711682
162,52,-80.71432872,-6.91686642
162,53,-80.31890759,-7.492207735
162,54,-79.91350559,-8.060560373
162,55,-79.49824622,-8.621751207
162,56,-79.07325596,-9.175609294
162,57,-78.63866427,-9.721965923
162,58,-78.19460354,-10.26065467
162,59,-77.74120902,-10.79151144
162,60,-77.27861883,-11.31437454
162,61,-76.80697388,-11.82908468
162,62,-76.32641783,-12.3354851
162,63,-75.83709706,-12.83342153
162,64,-75.33916063,-13.32274229
162,65,-74.83276022,-13.80329835
162,66,-74.31805007,-14.2749433
162,67,-73.79518697,-14.73753349
162,68,-73.2643302,-15.19092801
162,69,-72.72564146,-15.63498874
162,70,-72.17928483,-16.06958043
162,71,-71.62542674,-16.49457068
162,72,-71.06423591,-16.90983006
162,73,-70.49588327,-17.31523205
162,74,-69.92054195,-17.71065318
162,75,-69.33838722,-18.095973
162,76,-68.74959638,-18.47107413
162,77,-68.15434881,-18.83584231
162,78,-67.55282581,-19.19016643
162,79,-66.94521062,-19.53393857
162,80,-66.33168833,-19.867054
162,81,-65.7124458,-20.18941125
162,82,-65.08767169,-20.50091213
162,83,-64.45755628,-20.80146176
162,84,-63.82229154,-21.09096859
162,85,-63.18207095,-21.36934442
162,86,-62.53708955,-21.63650446
162,87,-61.8875438,-21.89236734
162,88,-61.23363155,-22.13685511
162,89,-60.57555199,-22.36989331
162,90,-59.91350559,-22.59141093
162,91,-59.247694,-22.80134052
162,92,-58.57832005,-22.99961812
162,93,-57.90558762,-23.18618333
162,94,-57.22970164,-23.36097933
162,95,-56.55086799,-23.52395287
162,96,-55.86929345,-23.67505431
162,97,-55.18518563,-23.81423762
162,98,-54.49875292,-23.9414604
162,99,-53.81020442,-24.05668391
162,100,-53.11974985,-24.15987303
162,101,-52.42759955,-24.25099635
162,102,-51.73396435,-24.3300261
162,103,-51.03905552,-24.3969382
162,104,-50.34308476,-24.45171229
162,105,-49.64626406,-24.49433167
162,106,-48.94880568,-24.52478336
162,107,-48.25092207,-24.54305809
162,108,-47.55282581,-24.54915028
162,109,-46.85472956,-24.54305809
162,110,-46.15684595,-24.52478336
162,111,-45.45938757,-24.49433167
162,112,-44.76256686,-24.45171229
162,113,-44.0665961,-24.3969382
162,114,-43.37168728,-24.3300261
162,115,-42.67805208,-24.25099635
162,116,-41.98590178,-24.15987303
162,117,-41.29544721,-24.05668391
162,118,-40.60689871,-23.9414604
162,119,-39.920466,-23.81423762
162,120,-39.23635818,-23.67505431
162,121,-38.55478364,-23.52395287
162,122,-37.87594999,-23.36097933
162,123,-37.20006401,-23.18618333
162,124,-36.52733158,-22.99961812
162,125,-35.85795763,-22.80134052
162,126,-35.19214604,-22.59141093
162,127,-34.53009964,-22.36989331
162,128,-33.87202008,-22.13685511
162,129,-33.21810783,-21.89236734
162,130,-32.56856208,-21.63650446
162,131,-31.92358068,-21.36934442
162,132,-31.28336009,-21.09096859
162,133,-30.64809535,-20.80146176
162,134,-30.01797994,-20.50091213
162,135,-29.39320583,-20.18941125
162,136,-28.7739633,-19.867054
162,137,-28.160441,-19.53393857
162,138,-27.55282581,-19.19016643
162,139,-26.95130282,-18.83584231
162,140,-26.35605525,-18.47107413
162,141,-25.76726441,-18.095973
162,142,-25.18510968,-17.71065318
162,143,-24.60976836,-17.31523205
162,144,-24.04141572,-16.90983006
162,145,-23.48022489,-16.49457068
162,146,-22.9263668,-16.06958043
162,147,-22.38001017,-15.63498874
162,148,-21.84132143,-15.19092801
162,149,-21.31046466,-14.73753349
162,150,-20.78760156,-14.2749433
162,151,-20.27289141,-13.80329835
162,152,-19.766491,-13.32274229
162,153,-19.26855457,-12.83342153
162,154,-18.7792338,-12.3354851
162,155,-18.29867775,-11.82908468
162,156,-17.8270328,-11.31437454
162,157,-17.36444261,-10.79151144
162,158,-16.91104809,-10.26065467
162,159,-16.46698736,-9.721965923
162,160,-16.03239567,-9.175609294
162,161,-15.60740541,-8.621751207
162,162,-15.19214604,-8.060560373
162,163,-14.78674404,-7.492207735
162,164,-14.39132291,-6.91686642
162,165,-14.0060031,-6.334711682
162,166,-13.63090197,-5.745920851
162,167,-13.26613379,-5.150673278
162,168,-12.91180966,-4.549150281
162,169,-12.56803753,-3.941535091
162,170,-12.2349221,-3.328012793
162,171,-11.91256485,-2.708770271
162,172,-11.60106396,-2.083996153
162,173,-11.30051433,-1.453880751
162,174,-11.01100751,-0.818616004
162,175,-10.73263168,-0.178395421
162,176,-10.46547163,0.466585982
162,177,-10.20960875,1.116131737
162,178,-9.965120983,1.770043986
162,179,-9.732082791,2.42812354
162,180,-9.510565163,3.090169944
163,0,-86.06742804,26.31345343
163,1,-86.26570564,25.64407947
163,2,-86.45227085,24.97134704
163,3,-86.62706685,24.29546106
163,4,-86.79004039,23.61662741
163,5,-86.94114183,22.93505287
163,6,-87.08032514,22.25094505
163,7,-87.20754792,21.56451234
163,8,-87.32277142,20.87596384
163,9,-87.42596055,20.18550927
163,10,-87.51708386,19.49335897
163,11,-87.59611361,18.79972377
163,12,-87.66302572,18.10481495
163,13,-87.71779981,17.40884419
163,14,-87.76041919,16.71202349
163,15,-87.79087088,16.0145651
163,16,-87.8091456,15.31668149
163,17,-87.8152378,14.61858524
163,18,-87.8091456,13.92048898
163,19,-87.79087088,13.22260537
163,20,-87.76041919,12.52514699
163,21,-87.71779981,11.82832629
163,22,-87.66302572,11.13235553
163,23,-87.59611361,10.43744671
163,24,-87.51708386,9.7438115
163,25,-87.42596055,9.051661198
163,26,-87.32277142,8.361206635
163,27,-87.20754792,7.672658129
163,28,-87.08032514,6.986225421
163,29,-86.94114183,6.302117603
163,30,-86.79004039,5.620543062
163,31,-86.62706685,4.941709412
163,32,-86.45227085,4.265823432
163,33,-86.26570564,3.593091003
163,34,-86.06742804,2.923717047
163,35,-85.85749845,2.257905461
163,36,-85.63598082,1.595859058
163,37,-85.40294263,0.937779503
163,38,-85.15845486,0.283867254
163,39,-84.90259198,-0.3656785
163,40,-84.63543194,-1.010659903
163,41,-84.3570561,-1.650880487
163,42,-84.06754928,-2.286145233
163,43,-83.76699965,-2.916260635
163,44,-83.45549877,-3.541034753
163,45,-83.13314151,-4.160277275
163,46,-82.80002608,-4.773799574
163,47,-82.45625395,-5.381414764
163,48,-82.10192983,-5.98293776
163,49,-81.73716164,-6.578185333
163,50,-81.36206052,-7.166976164
163,51,-80.9767407,-7.749130903
163,52,-80.58131957,-8.324472218
163,53,-80.17591757,-8.892824856
163,54,-79.7606582,-9.45401569
163,55,-79.33566794,-10.00787378
163,56,-78.90107626,-10.55423041
163,57,-78.45701552,-11.09291915
163,58,-78.00362101,-11.62377592
163,59,-77.54103082,-12.14663902
163,60,-77.06938586,-12.66134917
163,61,-76.58882981,-13.16774958
163,62,-76.09950905,-13.66568601
163,63,-75.60157262,-14.15500678
163,64,-75.0951722,-14.63556283
163,65,-74.58046205,-15.10720778
163,66,-74.05759896,-15.56979797
163,67,-73.52674219,-16.02319249
163,68,-72.98805344,-16.46725322
163,69,-72.44169681,-16.90184491
163,70,-71.88783872,-17.32683517
163,71,-71.32664789,-17.74209454
163,72,-70.75829525,-18.14749654
163,73,-70.18295394,-18.54291767
163,74,-69.6007992,-18.92823748
163,75,-69.01200837,-19.30333861
163,76,-68.41676079,-19.66810679
163,77,-67.8152378,-20.02243092
163,78,-67.20762261,-20.36620305
163,79,-66.59410031,-20.69931848
163,80,-65.97485779,-21.02167573
163,81,-65.35008367,-21.33317662
163,82,-64.71996827,-21.63372625
163,83,-64.08470352,-21.92323307
163,84,-63.44448294,-22.2016089
163,85,-62.79950153,-22.46876895
163,86,-62.14995578,-22.72463182
163,87,-61.49604353,-22.9691196
163,88,-60.83796398,-23.20215779
163,89,-60.17591757,-23.42367542
163,90,-59.51010599,-23.633605
163,91,-58.84073203,-23.8318826
163,92,-58.1679996,-24.01844782
163,93,-57.49211362,-24.19324381
163,94,-56.81327997,-24.35621736
163,95,-56.13170543,-24.50731879
163,96,-55.44759761,-24.6465021
163,97,-54.7611649,-24.77372488
163,98,-54.0726164,-24.88894839
163,99,-53.38216184,-24.99213751
163,100,-52.69001153,-25.08326083
163,101,-51.99637633,-25.16229058
163,102,-51.30146751,-25.22920269
163,103,-50.60549675,-25.28397677
163,104,-49.90867605,-25.32659615
163,105,-49.21121767,-25.35704784
163,106,-48.51333406,-25.37532257
163,107,-47.8152378,-25.38141476
163,108,-47.11714154,-25.37532257
163,109,-46.41925793,-25.35704784
163,110,-45.72179955,-25.32659615
163,111,-45.02497885,-25.28397677
163,112,-44.32900809,-25.22920269
163,113,-43.63409927,-25.16229058
163,114,-42.94046406,-25.08326083
163,115,-42.24831376,-24.99213751
163,116,-41.5578592,-24.88894839
163,117,-40.86931069,-24.77372488
163,118,-40.18287798,-24.6465021
163,119,-39.49877017,-24.50731879
163,120,-38.81719562,-24.35621736
163,121,-38.13836197,-24.19324381
163,122,-37.46247599,-24.01844782
163,123,-36.78974357,-23.8318826
163,124,-36.12036961,-23.633605
163,125,-35.45455802,-23.42367542
163,126,-34.79251162,-23.20215779
163,127,-34.13443207,-22.9691196
163,128,-33.48051982,-22.72463182
163,129,-32.83097406,-22.46876895
163,130,-32.18599266,-22.2016089
163,131,-31.54577208,-21.92323307
163,132,-30.91050733,-21.63372625
163,133,-30.28039193,-21.33317662
163,134,-29.65561781,-21.02167573
163,135,-29.03637529,-20.69931848
163,136,-28.42285299,-20.36620305
163,137,-27.8152378,-20.02243092
163,138,-27.2137148,-19.66810679
163,139,-26.61846723,-19.30333861
163,140,-26.0296764,-18.92823748
163,141,-25.44752166,-18.54291767
163,142,-24.87218034,-18.14749654
163,143,-24.30382771,-17.74209454
163,144,-23.74263687,-17.32683517
163,145,-23.18877879,-16.90184491
163,146,-22.64242216,-16.46725322
163,147,-22.10373341,-16.02319249
163,148,-21.57287664,-15.56979797
163,149,-21.05001354,-15.10720778
163,150,-20.5353034,-14.63556283
163,151,-20.02890298,-14.15500678
163,152,-19.53096655,-13.66568601
163,153,-19.04164578,-13.16774958
163,154,-18.56108973,-12.66134917
163,155,-18.08944478,-12.14663902
163,156,-17.62685459,-11.62377592
163,157,-17.17346007,-11.09291915
163,158,-16.72939934,-10.55423041
163,159,-16.29480765,-10.00787378
163,160,-15.8698174,-9.45401569
163,161,-15.45455802,-8.892824856
163,162,-15.04915603,-8.324472218
163,163,-14.6537349,-7.749130903
163,164,-14.26841508,-7.166976164
163,165,-13.89331395,-6.578185333
163,166,-13.52854577,-5.98293776
163,167,-13.17422165,-5.381414764
163,168,-12.83044951,-4.773799574
163,169,-12.49733408,-4.160277275
163,170,-12.17497683,-3.541034753
163,171,-11.86347595,-2.916260635
163,172,-11.56292632,-2.286145233
163,173,-11.27341949,-1.650880487
163,174,-10.99504366,-1.010659903
163,175,-10.72788362,-0.3656785
163,176,-10.47202074,0.283867254
163,177,-10.22753297,0.937779503
163,178,-9.994494774,1.595859058
163,179,-9.772977146,2.257905461
163,180,-9.56304756,2.923717047
164,0,-86.51355263,24.80736202
164,1,-86.70011785,24.13462959
164,2,-86.87491385,23.45874361
164,3,-87.03788739,22.77990996
164,4,-87.18898883,22.09833542
164,5,-87.32817213,21.41422761
164,6,-87.45539492,20.7277949
164,7,-87.57061842,20.03924639
164,8,-87.67380755,19.34879183
164,9,-87.76493086,18.65664153
164,10,-87.84396061,17.96300632
164,11,-87.91087272,17.2680975
164,12,-87.96564681,16.57212674
164,13,-88.00826619,15.87530604
164,14,-88.03871788,15.17784766
164,15,-88.0569926,14.47996405
164,16,-88.0630848,13.78186779
164,17,-88.0569926,13.08377153
164,18,-88.03871788,12.38588792
164,19,-88.00826619,11.68842954
164,20,-87.96564681,10.99160884
164,21,-87.91087272,10.29563808
164,22,-87.84396061,9.60072926
164,23,-87.76493086,8.907094055
164,24,-87.67380755,8.214943752
164,25,-87.57061842,7.524489189
164,26,-87.45539492,6.835940684
164,27,-87.32817213,6.149507976
164,28,-87.18898883,5.465400158
164,29,-87.03788739,4.783825617
164,30,-86.87491385,4.104991967
164,31,-86.70011785,3.429105987
164,32,-86.51355263,2.756373558
164,33,-86.31527504,2.086999602
164,34,-86.10534545,1.421188016
164,35,-85.88382782,0.759141613
164,36,-85.65078963,0.101062058
164,37,-85.40630186,-0.552850191
164,38,-85.15043898,-1.202395946
164,39,-84.88327894,-1.847377349
164,40,-84.6049031,-2.487597932
164,41,-84.31539628,-3.122862679
164,42,-84.01484665,-3.752978081
164,43,-83.70334576,-4.377752199
164,44,-83.38098851,-4.996994721
164,45,-83.04787308,-5.610517019
164,46,-82.70410095,-6.218132209
164,47,-82.34977683,-6.819655206
164,48,-81.98500864,-7.414902778
164,49,-81.60990751,-8.00369361
164,50,-81.2245877,-8.585848348
164,51,-80.82916657,-9.161189663
164,52,-80.42376457,-9.729542301
164,53,-80.0085052,-10.29073314
164,54,-79.58351494,-10.84459122
164,55,-79.14892326,-11.39094785
164,56,-78.70486252,-11.9296366
164,57,-78.25146801,-12.46049337
164,58,-77.78887782,-12.98335646
164,59,-77.31723286,-13.49806661
164,60,-76.83667681,-14.00446703
164,61,-76.34735604,-14.50240346
164,62,-75.84941962,-14.99172422
164,63,-75.3430192,-15.47228027
164,64,-74.82830905,-15.94392523
164,65,-74.30544596,-16.40651542
164,66,-73.77458918,-16.85990993
164,67,-73.23590044,-17.30397067
164,68,-72.68954381,-17.73856235
164,69,-72.13568572,-18.16355261
164,70,-71.57449489,-18.57881198
164,71,-71.00614225,-18.98421398
164,72,-70.43080094,-19.37963511
164,73,-69.8486462,-19.76495493
164,74,-69.25985537,-20.14005606
164,75,-68.66460779,-20.50482424
164,76,-68.0630848,-20.85914836
164,77,-67.45546961,-21.20292049
164,78,-66.84194731,-21.53603592
164,79,-66.22270479,-21.85839318
164,80,-65.59793067,-22.16989406
164,81,-64.96781527,-22.47044369
164,82,-64.33255052,-22.75995051
164,83,-63.69232994,-23.03832635
164,84,-63.04734853,-23.30548639
164,85,-62.39780278,-23.56134927
164,86,-61.74389053,-23.80583704
164,87,-61.08581098,-24.03887523
164,88,-60.42376457,-24.26039286
164,89,-59.75795299,-24.47032245
164,90,-59.08857903,-24.66860005
164,91,-58.4158466,-24.85516526
164,92,-57.73996062,-25.02996126
164,93,-57.06112697,-25.1929348
164,94,-56.37955243,-25.34403624
164,95,-55.69544461,-25.48321955
164,96,-55.0090119,-25.61044233
164,97,-54.3204634,-25.72566583
164,98,-53.63000884,-25.82885496
164,99,-52.93785853,-25.91997827
164,100,-52.24422333,-25.99900802
164,101,-51.54931451,-26.06592013
164,102,-50.85334375,-26.12069422
164,103,-50.15652305,-26.1633136
164,104,-49.45906467,-26.19376529
164,105,-48.76118105,-26.21204002
164,106,-48.0630848,-26.21813221
164,107,-47.36498854,-26.21204002
164,108,-46.66710493,-26.19376529
164,109,-45.96964655,-26.1633136
164,110,-45.27282585,-26.12069422
164,111,-44.57685509,-26.06592013
164,112,-43.88194627,-25.99900802
164,113,-43.18831106,-25.91997827
164,114,-42.49616076,-25.82885496
164,115,-41.8057062,-25.72566583
164,116,-41.11715769,-25.61044233
164,117,-40.43072498,-25.48321955
164,118,-39.74661716,-25.34403624
164,119,-39.06504262,-25.1929348
164,120,-38.38620897,-25.02996126
164,121,-37.71032299,-24.85516526
164,122,-37.03759056,-24.66860005
164,123,-36.36821661,-24.47032245
164,124,-35.70240502,-24.26039286
164,125,-35.04035862,-24.03887523
164,126,-34.38227906,-23.80583704
164,127,-33.72836682,-23.56134927
164,128,-33.07882106,-23.30548639
164,129,-32.43383966,-23.03832635
164,130,-31.79361907,-22.75995051
164,131,-31.15835433,-22.47044369
164,132,-30.52823893,-22.16989406
164,133,-29.90346481,-21.85839318
164,134,-29.28422229,-21.53603592
164,135,-28.67069999,-21.20292049
164,136,-28.0630848,-20.85914836
164,137,-27.4615618,-20.50482424
164,138,-26.86631423,-20.14005606
164,139,-26.2775234,-19.76495493
164,140,-25.69536866,-19.37963511
164,141,-25.12002734,-18.98421398
164,142,-24.55167471,-18.57881198
164,143,-23.99048387,-18.16355261
164,144,-23.43662578,-17.73856235
164,145,-22.89026915,-17.30397067
164,146,-22.35158041,-16.85990993
164,147,-21.82072364,-16.40651542
164,148,-21.29786054,-15.94392523
164,149,-20.78315039,-15.47228027
164,150,-20.27674998,-14.99172422
164,151,-19.77881355,-14.50240346
164,152,-19.28949278,-14.00446703
164,153,-18.80893673,-13.49806661
164,154,-18.33729178,-12.98335646
164,155,-17.87470159,-12.46049337
164,156,-17.42130707,-11.9296366
164,157,-16.97724634,-11.39094785
164,158,-16.54265465,-10.84459122
164,159,-16.1176644,-10.29073314
164,160,-15.70240502,-9.729542301
164,161,-15.29700303,-9.161189663
164,162,-14.90158189,-8.585848348
164,163,-14.51626208,-8.00369361
164,164,-14.14116095,-7.414902778
164,165,-13.77639277,-6.819655206
164,166,-13.42206865,-6.218132209
164,167,-13.07829651,-5.610517019
164,168,-12.74518108,-4.996994721
164,169,-12.42282383,-4.377752199
164,170,-12.11132294,-3.752978081
164,171,-11.81077332,-3.122862679
164,172,-11.52126649,-2.487597932
164,173,-11.24289066,-1.847377349
164,174,-10.97573061,-1.202395946
164,175,-10.71986774,-0.552850191
164,176,-10.47537997,0.101062058
164,177,-10.24234177,0.759141613
164,178,-10.02082415,1.421188016
164,179,-9.810894558,2.086999602
164,180,-9.612616959,2.756373558
165,0,-86.93332437,23.29371406
165,1,-87.10812037,22.61782808
165,2,-87.27109391,21.93899443
165,3,-87.42219534,21.25741989
165,4,-87.56137865,20.57331207
165,5,-87.68860143,19.88687936
165,6,-87.80382494,19.19833086
165,7,-87.90701406,18.50787629
165,8,-87.99813738,17.81572599
165,9,-88.07716713,17.12209079
165,10,-88.14407924,16.42718197
165,11,-88.19885332,15.7312112
165,12,-88.2414727,15.0343905
165,13,-88.2719244,14.33693212
165,14,-88.29019912,13.63904851
165,15,-88.29629131,12.94095226
165,16,-88.29019912,12.242856
165,17,-88.2719244,11.54497239
165,18,-88.2414727,10.84751401
165,19,-88.19885332,10.15069331
165,20,-88.14407924,9.454722545
165,21,-88.07716713,8.759813724
165,22,-87.99813738,8.066178519
165,23,-87.90701406,7.374028217
165,24,-87.80382494,6.683573654
165,25,-87.68860143,5.995025148
165,26,-87.56137865,5.30859244
165,27,-87.42219534,4.624484622
165,28,-87.27109391,3.942910081
165,29,-87.10812037,3.264076431
165,30,-86.93332437,2.588190451
165,31,-86.74675915,1.915458022
165,32,-86.54848155,1.246084066
165,33,-86.33855197,0.58027248
165,34,-86.11703434,-0.081773923
165,35,-85.88399615,-0.739853478
165,36,-85.63950837,-1.393765727
165,37,-85.3836455,-2.043311482
165,38,-85.11648545,-2.688292884
165,39,-84.83810962,-3.328513468
165,40,-84.5486028,-3.963778215
165,41,-84.24805317,-4.593893616
165,42,-83.93655228,-5.218667734
165,43,-83.61419503,-5.837910256
165,44,-83.2810796,-6.451432555
165,45,-82.93730747,-7.059047745
165,46,-82.58298334,-7.660570741
165,47,-82.21821516,-8.255818314
165,48,-81.84311403,-8.844609145
165,49,-81.45779422,-9.426763884
165,50,-81.06237309,-10.0021052
165,51,-80.65697109,-10.57045784
165,52,-80.24171172,-11.13164867
165,53,-79.81672146,-11.68550676
165,54,-79.38212977,-12.23186339
165,55,-78.93806904,-12.77055213
165,56,-78.48467452,-13.3014089
165,57,-78.02208433,-13.824272
165,58,-77.55043938,-14.33898215
165,59,-77.06988333,-14.84538256
165,60,-76.58056256,-15.34331899
165,61,-76.08262613,-15.83263976
165,62,-75.57622572,-16.31319581
165,63,-75.06151557,-16.78484076
165,64,-74.53865247,-17.24743095
165,65,-74.0077957,-17.70082547
165,66,-73.46910696,-18.1448862
165,67,-72.92275033,-18.57947789
165,68,-72.36889224,-19.00446815
165,69,-71.80770141,-19.41972752
165,70,-71.23934877,-19.82512952
165,71,-70.66400745,-20.22055065
165,72,-70.08185272,-20.60587046
165,73,-69.49306188,-20.98097159
165,74,-68.89781431,-21.34573977
165,75,-68.29629131,-21.7000639
165,76,-67.68867612,-22.04383603
165,77,-67.07515383,-22.37695146
165,78,-66.4559113,-22.69930871
165,79,-65.83113719,-23.0108096
165,80,-65.20102178,-23.31135923
165,81,-64.56575704,-23.60086605
165,82,-63.92553645,-23.87924188
165,83,-63.28055505,-24.14640193
165,84,-62.6310093,-24.4022648
165,85,-61.97709705,-24.64675258
165,86,-61.31901749,-24.87979077
165,87,-60.65697109,-25.1013084
165,88,-59.9911595,-25.31123798
165,89,-59.32178555,-25.50951558
165,90,-58.64905312,-25.6960808
165,91,-57.97316714,-25.8708768
165,92,-57.29433349,-26.03385034
165,93,-56.61275895,-26.18495177
165,94,-55.92865113,-26.32413508
165,95,-55.24221842,-26.45135787
165,96,-54.55366992,-26.56658137
165,97,-53.86321535,-26.66977049
165,98,-53.17106505,-26.76089381
165,99,-52.47742985,-26.83992356
165,100,-51.78252102,-26.90683567
165,101,-51.08655026,-26.96160976
165,102,-50.38972956,-27.00422914
165,103,-49.69227118,-27.03468083
165,104,-48.99438757,-27.05295555
165,105,-48.29629131,-27.05904774
165,106,-47.59819506,-27.05295555
165,107,-46.90031145,-27.03468083
165,108,-46.20285306,-27.00422914
165,109,-45.50603236,-26.96160976
165,110,-44.8100616,-26.90683567
165,111,-44.11515278,-26.83992356
165,112,-43.42151758,-26.76089381
165,113,-42.72936728,-26.66977049
165,114,-42.03891271,-26.56658137
165,115,-41.35036421,-26.45135787
165,116,-40.6639315,-26.32413508
165,117,-39.97982368,-26.18495177
165,118,-39.29824914,-26.03385034
165,119,-38.61941549,-25.8708768
165,120,-37.94352951,-25.6960808
165,121,-37.27079708,-25.50951558
165,122,-36.60142313,-25.31123798
165,123,-35.93561154,-25.1013084
165,124,-35.27356514,-24.87979077
165,125,-34.61548558,-24.64675258
165,126,-33.96157333,-24.4022648
165,127,-33.31202758,-24.14640193
165,128,-32.66704617,-23.87924188
